"Town","FIPS","Year","Measure Type","Variable","Value"
"Lebanon","0901142390","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",25.5
"Ledyard","0901142600","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",10.9
"Lisbon","0901143230","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",57.5
"Litchfield","0900543370","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",52.4
"Lyme","0901144210","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",101
"Madison","0900944560","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",85.8
"Manchester","0900344700","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",33.1
"Mansfield","0901344910","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",50
"Marlborough","0900345820","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",124.7
"Meriden","0900946520","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",58.2
"Middlebury","0900946940","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",75.7
"Middlefield","0900747080","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",97.9
"Middletown","0900747360","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",77.7
"Milford","0900947535","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",44
"Monroe","0900148620","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",78.6
"Montville","0901148900","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",56.7
"Morris","0900549460","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",47.7
"Naugatuck","0900949950","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",117.7
"New Britain","0900350440","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",103.9
"New Canaan","0900150580","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",148.8
"New Fairfield","0900150860","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",34.6
"New Hartford","0900551350","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",56.6
"New Haven","0900952070","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",129
"Newington","0900352140","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",33.4
"New London","0901152350","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",36.2
"New Milford","0900552630","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",70.2
"Newtown","0900152980","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",67.1
"Norfolk","0900553470","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",24.7
"North Branford","0900953890","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",75.8
"North Canaan","0900554030","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",31.2
"North Haven","0900954870","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",41.2
"North Stonington","0901155500","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",36.4
"Norwalk","0900156060","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",70.1
"Norwich","0901156270","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",36.4
"Old Lyme","0901157040","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",70
"Old Saybrook","0900757320","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",59.8
"Orange","0900957600","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",69.1
"Oxford","0900958300","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",28.2
"Plainfield","0901559980","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",27.7
"Plainville","0900360120","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",52.6
"Plymouth","0900560750","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",60.7
"Pomfret","0901561030","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",13.7
"Portland","0900761800","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",131.1
"Preston","0901162150","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",60.8
"Prospect","0900962290","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",121.2
"Putnam","0901562710","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",5.1
"Redding","0900163480","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",86.1
"Ridgefield","0900163970","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",138.1
"Rocky Hill","0900365370","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",59.8
"Roxbury","0900565930","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",16.9
"Salem","0901166210","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",10.5
"Salisbury","0900566420","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",30.8
"Scotland","0901567400","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",27.3
"Seymour","0900967610","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",80.4
"Sharon","0900567960","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",32.7
"Shelton","0900168170","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",51.7
"Sherman","0900168310","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",69.6
"Simsbury","0900368940","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",51.8
"Somers","0901369220","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",82
"Southbury","0900969640","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",88.2
"Southington","0900370550","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",44.1
"South Windsor","0900371390","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",41.4
"Sprague","0901171670","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",37.7
"Stafford","0901372090","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",72.4
"Stamford","0900173070","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",91.7
"Sterling","0901573420","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",31.1
"Stonington","0901173770","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",84.9
"Stratford","0900174190","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",104.1
"Suffield","0900374540","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",70.3
"Thomaston","0900575730","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",123.1
"Thompson","0901575870","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",5.3
"Tolland","0901376290","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",64.3
"Torrington","0900576570","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",43.1
"Trumbull","0900177200","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",64.5
"Union","0901377830","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",26
"Vernon","0901378250","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",36.5
"Voluntown","0901178600","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",30.3
"Wallingford","0900978740","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",38.8
"Warren","0900579510","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",45.2
"Washington","0900579720","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",18
"Waterbury","0900980070","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",43.1
"Waterford","0901180280","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",0.1
"Watertown","0900580490","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",61.3
"Westbrook","0900781680","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",129.3
"West Hartford","0900382590","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",64
"West Haven","0900982870","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",124.6
"Weston","0900183430","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",162.4
"Westport","0900183500","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",129.2
"Wethersfield","0900384900","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",64.1
"Willington","0901385950","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",56.6
"Wilton","0900186370","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",87.2
"Winchester","0900586440","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",7
"Windham","0901586790","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",43
"Windsor","0900387000","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",63.8
"Windsor Locks","0900387070","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",53.5
"Wolcott","0900987560","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",86.7
"Woodbridge","0900987700","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",99.3
"Woodbury","0900587910","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",35
"Woodstock","0901588190","SFY 2004-2005","Percent","Total Indebtedness as Percent of Total Expenditures",47.9
"Andover","0901301080","SFY 2005-2006","Number","Bonded Regional School District Debt",4449097
"Ansonia","0900901220","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Ashford","0901501430","SFY 2005-2006","Number","Bonded Regional School District Debt",4511453
"Avon","0900302060","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Barkhamsted","0900502760","SFY 2005-2006","Number","Bonded Regional School District Debt",2145788
"Beacon Falls","0900903250","SFY 2005-2006","Number","Bonded Regional School District Debt",12918069
"Berlin","0900304300","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Bethany","0900904580","SFY 2005-2006","Number","Bonded Regional School District Debt",12058517
"Bethel","0900104720","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Bethlehem","0900504930","SFY 2005-2006","Number","Bonded Regional School District Debt",2484301
"Bloomfield","0900305910","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Bolton","0901306260","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Bozrah","0901106820","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Branford","0900907310","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Bridgeport","0900108070","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Bridgewater","0900508210","SFY 2005-2006","Number","Bonded Regional School District Debt",695958
"Bristol","0900308490","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Brookfield","0900108980","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Brooklyn","0901509190","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Burlington","0900310100","SFY 2005-2006","Number","Bonded Regional School District Debt",10069508
"Canaan","0900510940","SFY 2005-2006","Number","Bonded Regional School District Debt",601514
"Canterbury","0901512130","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Canton","0900312270","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Chaplin","0901513810","SFY 2005-2006","Number","Bonded Regional School District Debt",0
"Cheshire","0900914160","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Chester","0900714300","SFY 2005-2006","Number","Bonded Regional School District Debt",5316222
"Clinton","0900715350","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Colchester","0901115910","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Colebrook","0900516050","SFY 2005-2006","Number","Bonded Regional School District Debt",963418
"Columbia","0901316400","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Cornwall","0900517240","SFY 2005-2006","Number","Bonded Regional School District Debt",675547
"Coventry","0901317800","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Cromwell","0900718080","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Danbury","0900118500","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Darien","0900118850","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Deep River","0900719130","SFY 2005-2006","Number","Bonded Regional School District Debt",7912507
"Derby","0900919550","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Durham","0900720810","SFY 2005-2006","Number","Bonded Regional School District Debt",13552418
"Eastford","0901521860","SFY 2005-2006","Number","Bonded Regional School District Debt",
"East Granby","0900322070","SFY 2005-2006","Number","Bonded Regional School District Debt",
"East Haddam","0900722280","SFY 2005-2006","Number","Bonded Regional School District Debt",
"East Hampton","0900722490","SFY 2005-2006","Number","Bonded Regional School District Debt",
"East Hartford","0900322630","SFY 2005-2006","Number","Bonded Regional School District Debt",
"East Haven","0900922910","SFY 2005-2006","Number","Bonded Regional School District Debt",
"East Lyme","0901123400","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Easton","0900123890","SFY 2005-2006","Number","Bonded Regional School District Debt",11878124
"East Windsor","0900324800","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Ellington","0901325360","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Enfield","0900325990","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Essex","0900726270","SFY 2005-2006","Number","Bonded Regional School District Debt",8461272
"Fairfield","0900126620","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Farmington","0900327600","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Franklin","0901129910","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Glastonbury","0900331240","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Goshen","0900532290","SFY 2005-2006","Number","Bonded Regional School District Debt",3275262
"Granby","0900332640","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Greenwich","0900133620","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Griswold","0901133900","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Groton","0901134250","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Guilford","0900934950","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Haddam","0900735230","SFY 2005-2006","Number","Bonded Regional School District Debt",13418396
"Hamden","0900935650","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Hampton","0901536000","SFY 2005-2006","Number","Bonded Regional School District Debt",0
"Hartford","0900337070","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Hartland","0900337140","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Harwinton","0900537280","SFY 2005-2006","Number","Bonded Regional School District Debt",5030492
"Hebron","0901337910","SFY 2005-2006","Number","Bonded Regional School District Debt",13464286
"Kent","0900540290","SFY 2005-2006","Number","Bonded Regional School District Debt",962423
"Killingly","0901540500","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Killingworth","0900740710","SFY 2005-2006","Number","Bonded Regional School District Debt",12281604
"Lebanon","0901142390","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Ledyard","0901142600","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Lisbon","0901143230","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Litchfield","0900543370","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Lyme","0901144210","SFY 2005-2006","Number","Bonded Regional School District Debt",3984906
"Madison","0900944560","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Manchester","0900344700","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Mansfield","0901344910","SFY 2005-2006","Number","Bonded Regional School District Debt",11545058
"Marlborough","0900345820","SFY 2005-2006","Number","Bonded Regional School District Debt",8066617
"Meriden","0900946520","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Middlebury","0900946940","SFY 2005-2006","Number","Bonded Regional School District Debt",9761850
"Middlefield","0900747080","SFY 2005-2006","Number","Bonded Regional School District Debt",6947582
"Middletown","0900747360","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Milford","0900947535","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Monroe","0900148620","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Montville","0901148900","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Morris","0900549460","SFY 2005-2006","Number","Bonded Regional School District Debt",3105486
"Naugatuck","0900949950","SFY 2005-2006","Number","Bonded Regional School District Debt",
"New Britain","0900350440","SFY 2005-2006","Number","Bonded Regional School District Debt",
"New Canaan","0900150580","SFY 2005-2006","Number","Bonded Regional School District Debt",
"New Fairfield","0900150860","SFY 2005-2006","Number","Bonded Regional School District Debt",
"New Hartford","0900551350","SFY 2005-2006","Number","Bonded Regional School District Debt",4133200
"New Haven","0900952070","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Newington","0900352140","SFY 2005-2006","Number","Bonded Regional School District Debt",
"New London","0901152350","SFY 2005-2006","Number","Bonded Regional School District Debt",
"New Milford","0900552630","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Newtown","0900152980","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Norfolk","0900553470","SFY 2005-2006","Number","Bonded Regional School District Debt",879594
"North Branford","0900953890","SFY 2005-2006","Number","Bonded Regional School District Debt",
"North Canaan","0900554030","SFY 2005-2006","Number","Bonded Regional School District Debt",1147505
"North Haven","0900954870","SFY 2005-2006","Number","Bonded Regional School District Debt",
"North Stonington","0901155500","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Norwalk","0900156060","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Norwich","0901156270","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Old Lyme","0901157040","SFY 2005-2006","Number","Bonded Regional School District Debt",15940094
"Old Saybrook","0900757320","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Orange","0900957600","SFY 2005-2006","Number","Bonded Regional School District Debt",26963591
"Oxford","0900958300","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Plainfield","0901559980","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Plainville","0900360120","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Plymouth","0900560750","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Pomfret","0901561030","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Portland","0900761800","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Preston","0901162150","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Prospect","0900962290","SFY 2005-2006","Number","Bonded Regional School District Debt",20306931
"Putnam","0901562710","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Redding","0900163480","SFY 2005-2006","Number","Bonded Regional School District Debt",15271876
"Ridgefield","0900163970","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Rocky Hill","0900365370","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Roxbury","0900565930","SFY 2005-2006","Number","Bonded Regional School District Debt",910188
"Salem","0901166210","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Salisbury","0900566420","SFY 2005-2006","Number","Bonded Regional School District Debt",1203031
"Scotland","0901567400","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Seymour","0900967610","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Sharon","0900567960","SFY 2005-2006","Number","Bonded Regional School District Debt",1054965
"Shelton","0900168170","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Sherman","0900168310","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Simsbury","0900368940","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Somers","0901369220","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Southbury","0900969640","SFY 2005-2006","Number","Bonded Regional School District Debt",26393150
"Southington","0900370550","SFY 2005-2006","Number","Bonded Regional School District Debt",
"South Windsor","0900371390","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Sprague","0901171670","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Stafford","0901372090","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Stamford","0900173070","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Sterling","0901573420","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Stonington","0901173770","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Stratford","0900174190","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Suffield","0900374540","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Thomaston","0900575730","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Thompson","0901575870","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Tolland","0901376290","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Torrington","0900576570","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Trumbull","0900177200","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Union","0901377830","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Vernon","0901378250","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Voluntown","0901178600","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Wallingford","0900978740","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Warren","0900579510","SFY 2005-2006","Number","Bonded Regional School District Debt",1479252
"Washington","0900579720","SFY 2005-2006","Number","Bonded Regional School District Debt",1288854
"Waterbury","0900980070","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Waterford","0901180280","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Watertown","0900580490","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Westbrook","0900781680","SFY 2005-2006","Number","Bonded Regional School District Debt",
"West Hartford","0900382590","SFY 2005-2006","Number","Bonded Regional School District Debt",
"West Haven","0900982870","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Weston","0900183430","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Westport","0900183500","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Wethersfield","0900384900","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Willington","0901385950","SFY 2005-2006","Number","Bonded Regional School District Debt",5328489
"Wilton","0900186370","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Winchester","0900586440","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Windham","0901586790","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Windsor","0900387000","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Windsor Locks","0900387070","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Wolcott","0900987560","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Woodbridge","0900987700","SFY 2005-2006","Number","Bonded Regional School District Debt",20157891
"Woodbury","0900587910","SFY 2005-2006","Number","Bonded Regional School District Debt",6415699
"Woodstock","0901588190","SFY 2005-2006","Number","Bonded Regional School District Debt",
"Andover","0901301080","SFY 2005-2006","Number","Debt per Capita",1909
"Ansonia","0900901220","SFY 2005-2006","Number","Debt per Capita",2070
"Ashford","0901501430","SFY 2005-2006","Number","Debt per Capita",2263
"Avon","0900302060","SFY 2005-2006","Number","Debt per Capita",1243
"Barkhamsted","0900502760","SFY 2005-2006","Number","Debt per Capita",749
"Beacon Falls","0900903250","SFY 2005-2006","Number","Debt per Capita",2896
"Berlin","0900304300","SFY 2005-2006","Number","Debt per Capita",602
"Bethany","0900904580","SFY 2005-2006","Number","Debt per Capita",3596
"Bethel","0900104720","SFY 2005-2006","Number","Debt per Capita",1429
"Bethlehem","0900504930","SFY 2005-2006","Number","Debt per Capita",866
"Bloomfield","0900305910","SFY 2005-2006","Number","Debt per Capita",915
"Bolton","0901306260","SFY 2005-2006","Number","Debt per Capita",770
"Bozrah","0901106820","SFY 2005-2006","Number","Debt per Capita",930
"Branford","0900907310","SFY 2005-2006","Number","Debt per Capita",1791
"Bridgeport","0900108070","SFY 2005-2006","Number","Debt per Capita",5010
"Bridgewater","0900508210","SFY 2005-2006","Number","Debt per Capita",369
"Bristol","0900308490","SFY 2005-2006","Number","Debt per Capita",706
"Brookfield","0900108980","SFY 2005-2006","Number","Debt per Capita",1080
"Brooklyn","0901509190","SFY 2005-2006","Number","Debt per Capita",962
"Burlington","0900310100","SFY 2005-2006","Number","Debt per Capita",1580
"Canaan","0900510940","SFY 2005-2006","Number","Debt per Capita",1497
"Canterbury","0901512130","SFY 2005-2006","Number","Debt per Capita",451
"Canton","0900312270","SFY 2005-2006","Number","Debt per Capita",2035
"Chaplin","0901513810","SFY 2005-2006","Number","Debt per Capita",624
"Cheshire","0900914160","SFY 2005-2006","Number","Debt per Capita",2610
"Chester","0900714300","SFY 2005-2006","Number","Debt per Capita",2075
"Clinton","0900715350","SFY 2005-2006","Number","Debt per Capita",1132
"Colchester","0901115910","SFY 2005-2006","Number","Debt per Capita",2052
"Colebrook","0900516050","SFY 2005-2006","Number","Debt per Capita",1499
"Columbia","0901316400","SFY 2005-2006","Number","Debt per Capita",1246
"Cornwall","0900517240","SFY 2005-2006","Number","Debt per Capita",2603
"Coventry","0901317800","SFY 2005-2006","Number","Debt per Capita",1587
"Cromwell","0900718080","SFY 2005-2006","Number","Debt per Capita",2113
"Danbury","0900118500","SFY 2005-2006","Number","Debt per Capita",1015
"Darien","0900118850","SFY 2005-2006","Number","Debt per Capita",4408
"Deep River","0900719130","SFY 2005-2006","Number","Debt per Capita",1935
"Derby","0900919550","SFY 2005-2006","Number","Debt per Capita",1428
"Durham","0900720810","SFY 2005-2006","Number","Debt per Capita",1900
"Eastford","0901521860","SFY 2005-2006","Number","Debt per Capita",0
"East Granby","0900322070","SFY 2005-2006","Number","Debt per Capita",662
"East Haddam","0900722280","SFY 2005-2006","Number","Debt per Capita",637
"East Hampton","0900722490","SFY 2005-2006","Number","Debt per Capita",1009
"East Hartford","0900322630","SFY 2005-2006","Number","Debt per Capita",1074
"East Haven","0900922910","SFY 2005-2006","Number","Debt per Capita",2131
"East Lyme","0901123400","SFY 2005-2006","Number","Debt per Capita",2774
"Easton","0900123890","SFY 2005-2006","Number","Debt per Capita",6902
"East Windsor","0900324800","SFY 2005-2006","Number","Debt per Capita",1313
"Ellington","0901325360","SFY 2005-2006","Number","Debt per Capita",1429
"Enfield","0900325990","SFY 2005-2006","Number","Debt per Capita",564
"Essex","0900726270","SFY 2005-2006","Number","Debt per Capita",1462
"Fairfield","0900126620","SFY 2005-2006","Number","Debt per Capita",3453
"Farmington","0900327600","SFY 2005-2006","Number","Debt per Capita",3136
"Franklin","0901129910","SFY 2005-2006","Number","Debt per Capita",1471
"Glastonbury","0900331240","SFY 2005-2006","Number","Debt per Capita",2763
"Goshen","0900532290","SFY 2005-2006","Number","Debt per Capita",1092
"Granby","0900332640","SFY 2005-2006","Number","Debt per Capita",2692
"Greenwich","0900133620","SFY 2005-2006","Number","Debt per Capita",728
"Griswold","0901133900","SFY 2005-2006","Number","Debt per Capita",617
"Groton","0901134250","SFY 2005-2006","Number","Debt per Capita",441
"Guilford","0900934950","SFY 2005-2006","Number","Debt per Capita",1297
"Haddam","0900735230","SFY 2005-2006","Number","Debt per Capita",1865
"Hamden","0900935650","SFY 2005-2006","Number","Debt per Capita",1758
"Hampton","0901536000","SFY 2005-2006","Number","Debt per Capita",472
"Hartford","0900337070","SFY 2005-2006","Number","Debt per Capita",2059
"Hartland","0900337140","SFY 2005-2006","Number","Debt per Capita",1133
"Harwinton","0900537280","SFY 2005-2006","Number","Debt per Capita",943
"Hebron","0901337910","SFY 2005-2006","Number","Debt per Capita",2661
"Kent","0900540290","SFY 2005-2006","Number","Debt per Capita",2509
"Killingly","0901540500","SFY 2005-2006","Number","Debt per Capita",710
